,"""Bacterial_invasion_of_epithelial_cells""","""Butanoate_metabolism""","""Epithelial_cell_signaling_in_Helicobacter_pylori_infection""","""FoxO_signaling_pathway""","""Hippo_signaling_pathway""","""IL-17_signaling_pathway""","""Insulin_signaling_pathway""","""Intestinal_immune_network_for_IgA_production""","""Lipid_metabolism""","""MAPK_signaling_pathway""","""mTOR_signaling_pathway""","""Non-small_cell_lung_cancer""","""p53_signaling_pathway""","""Pathways_in_cancer""","""PI3K-Akt_signaling_pathway""","""Ras_signaling_pathway""","""Synthesis_and_degradation_of_ketone_bodies""","""TGF-beta_signaling_pathway""","""Th17_cell_differentiation""","""Tight_junction""","""VEGF_signaling_pathway""","""Wnt_signaling_pathway"""
"""559527""",0.006191636257632571,0.06346974447889751,-0.09368399565516837,-0.046443023811573794,-0.011979686097216512,-0.078089627794179,0.054608090590749045,0.011232814011132564,-0.03542836655782085,-0.007840504363167588,0.03881080992932036,-0.009245095469718589,-0.0719529744857071,-0.010830109955680522,0.024767414704031838,0.054218101163839336,0.07713815721939248,-0.010607747907641196,0.030157529297355424,-0.0615031745076607,0.033803791816262294,0.043206217136920785
"""854050""",-0.056827564137172354,-0.056367660577344436,-0.04993255279282752,0.006644248277848347,0.057884132904717375,-0.06126316822852254,-0.03969867868687216,0.053504150226971,0.04228656993239363,0.07808218613210835,-0.02622563970316341,0.06295262356298685,0.07173998232745132,-0.027966978288750985,-0.03175519095301954,-0.041738472740521226,-0.10973492666675336,0.06294001951686859,-0.10126100159421825,0.07671396132466993,0.052519087481031346,0.03750487268211897
"""1087471""",-0.024106193917553344,-0.08091784604856225,0.023557714373762827,0.017367341793719203,0.04646854278229436,0.04171876464670662,-0.04111919832317049,-0.281314306233488,0.09125334232376889,0.05165855759607992,-0.06392176890054094,0.07601480540653657,0.13215581794719086,0.012776652151359445,-0.009560943721719707,-0.06894501716440218,-0.09440099478220401,0.10833461130918295,-0.08486750008535451,0.06418060425375602,-0.009959131166586345,0.0936261457592242
"""1108638""",0.009977268686637158,0.048143133185257744,-0.042676900039123625,-0.02323325204014894,-0.01838757720339969,-0.041270179595923676,0.033497963963471475,0.08030942419852992,-0.039628357108609694,-0.018502571811712682,0.0332415846317846,-0.025451490094884805,-0.06573807750381024,-0.007305949299244236,0.01294275136494592,0.04096993968110561,0.05812365632770754,-0.03480912586826469,0.036784514087925144,-0.04313773512462672,0.015220862216371294,-0.009069882653987355
"""788632""",-0.04403216658031385,0.005735710840934896,-0.13857021152771487,-0.04255281046370753,0.04432802971382764,-0.12497791777497373,0.019481121122779485,-0.020862563762853684,0.017649786531431552,0.06622786652884315,0.006093918325535061,0.059316805461589336,0.010489916608268798,-0.030721732555920048,0.0004946825315940845,0.009974930032143906,-0.0242936608380412,0.06644157796923193,-0.06812098394061823,0.007944043868549841,0.07665776619650842,0.10329589171290508
"""521268""",-0.02445032876799691,-0.014626250491421841,-0.046420938638817244,-0.00958067990865602,0.026459349355847317,-0.043146605288223686,-0.004674743467786208,-0.01833600770557564,0.019591941850226946,0.03666503134300447,-0.007872563769232122,0.0339161233443348,0.02594307056089562,-0.01269299730204182,-0.006218501395510154,-0.009902454509297678,-0.03365542417023287,0.038452648756905045,-0.0438839307286534,0.02081550324793202,0.03032222787359873,0.04329552981070056
"""832674""",-0.02361207030254214,0.0752358752692267,-0.1425238438729451,-0.047887954270632915,-0.00046646413163425535,-0.15629177439242686,0.04671510455307687,0.3118597088096949,-0.07415688052620623,0.016182913956811987,0.06643076420083321,-0.020508054720345722,-0.11497200088809983,-0.04533136631645357,0.0007177325469094366,0.06981135920213521,0.051194979688591824,-0.05094036114089545,0.011596905816715079,-0.040352975379305434,0.08343524460082713,-0.016136842703334982
"""897109""",-0.01439410879471384,-0.03271687443400792,0.0017188111560638968,0.006328743468527824,0.021781688694818474,0.006350299555765158,-0.017858656501734377,-0.085340691593942,0.034508388093927284,0.025810805253965313,-0.023753517361410487,0.03198667950782977,0.051148490383468664,0.0009072716885121495,-0.006730004410815867,-0.02714955116125259,-0.04324018771512597,0.04249955074489006,-0.039250369798947166,0.029623710008926524,0.002889027760875266,0.03488049545437985
"""527630""",-0.017561866918753312,-0.021615955801148147,-0.032894297821522235,-0.008796021604074035,0.025776290547779045,-0.02034303851224726,-0.004137359069107206,-0.11652628995551853,0.03491715561817762,0.03289798390592232,-0.018563571957591098,0.041183418783939794,0.04429034805213757,-0.0026489416671361746,0.00015177777039900725,-0.017382911888650023,-0.030892934565170872,0.05550039662084046,-0.04320697057980353,0.017858609206939123,0.016582283196888335,0.06541189663769917
"""303643""",-0.019730741027031713,-0.0309616923257092,-0.016963359818764963,0.00029455963099116883,0.027065856389778452,-0.010381054954108855,-0.014541630873440022,-0.0878460334309294,0.036121073254727624,0.03386940687604747,-0.02236750871570748,0.03917946732108892,0.05127258522169264,-0.0030617120056004934,-0.006250505489981885,-0.025024058163802855,-0.04496202351408702,0.05056216688816172,-0.047176223668173374,0.029582248281217992,0.012917882251663342,0.048401297871967945
"""231330""",-0.018236391405663854,0.018358796798346955,-0.09022455790106143,-0.033355521605250404,0.018348695731460307,-0.07699486678712744,0.024571109505472866,-0.03160174471751992,0.0028369897543782385,0.02946889907254696,0.010901830164731563,0.02843395462496351,-0.009872637075754753,-0.015545916524861425,0.008569032223273931,0.01780110013368641,0.00974968978946772,0.03399495170736183,-0.02509189233327297,-0.01357479827368907,0.04345099874735697,0.06801227837115403
"""820086""",-0.02654227943715094,-0.001977228972330127,-0.04632391835008043,-0.005346295065686079,0.01885176663124598,-0.058733576800271386,-0.006311513664829665,0.13409360981476803,-0.008480897084412919,0.029940079744285242,0.009070505902502333,0.011733972504510016,-0.007200007459913903,-0.022803639486706117,-0.014687178123632082,0.00225857929153914,-0.029587343270755805,0.0001595782802020669,-0.031048156599233916,0.020782850136979104,0.03881107828399753,-0.0066599862750260745
"""1083037""",-0.05409739138269502,-0.002502846755096974,-0.17560015408962198,-0.05722179343668525,0.06201626993866867,-0.1461625619256533,0.026006839587139077,-0.14507608705654224,0.0441506281419148,0.08905478582614552,-0.005426181183627851,0.09234029047110999,0.038986279880728295,-0.031028975901315967,0.007253474092020665,0.003230478662877581,-0.03381338933355575,0.11390098254424759,-0.09617885329863633,0.009997624525914642,0.09046722328092245,0.16970335741174142
"""714231""",-0.01016974449080628,0.06200809414673224,-0.08427690316848359,-0.027984570133500933,-0.011684290595144935,-0.1023702156530049,0.03256531127333688,0.29401388258881983,-0.07028325373241902,-0.002777747715943706,0.05613765741221753,-0.03473777921452943,-0.10258504809107023,-0.03238884825622364,-0.0018803637968213983,0.05668856179308633,0.046791681405683835,-0.06482811551233499,0.026905548511649655,-0.033675631909645024,0.05263202204435695,-0.048100246905955116
"""530164""",0.013999839115457735,0.03423095003977077,-0.027401680534162982,-0.02046072561207494,-0.014905072064417412,-0.01638261023831305,0.029786860606459985,-0.03126092439521747,-0.01776773337533425,-0.01738508276281695,0.017786694860921652,-0.012409011194610386,-0.03724353994154642,0.002876644444573995,0.017494855361022264,0.027754061546293056,0.05159186845418514,-0.010286091474889491,0.02980813771212356,-0.03954200349971152,0.00168258330236889,0.01803197964991784
"""2339928""",-0.06509285078228812,-0.029951137285774518,-0.14316871051143465,-0.03499644823567828,0.07077467731011154,-0.12940181284890023,-0.00262968876258092,-0.06770727995303895,0.050532501934864124,0.09915853476923074,-0.016602853181271207,0.09344575324920722,0.061863112326505196,-0.03515297664221663,-0.011329004616688995,-0.0187145740372041,-0.07810558557230309,0.10763612253147896,-0.11555192710467939,0.045490826200769816,0.08745291428223888,0.13205040692965297
"""561537""",0.01921598077259939,0.02360285171955583,0.009488993239536472,-0.005605879115133359,-0.020161392514179203,0.014140847898230908,0.01718891801711526,-0.014294665190492443,-0.017104627334046944,-0.02651386704075712,0.01186206024732905,-0.021876108179972962,-0.029663692886438556,0.008264983500271491,0.01221233962501896,0.018065042964799636,0.04212650190605763,-0.022243775403174588,0.03595134669719392,-0.02997069819772494,-0.014687465078082555,-0.009997695647705893
"""1108960""",-0.02890936778846989,0.002475403421719844,-0.06568994015997989,-0.013667369506191875,0.022260915412447433,-0.07304342404601613,0.0006409170222198869,0.10887106884295736,-0.0059943479516561225,0.03524311261722554,0.010492799868966205,0.018892949947996705,-0.007923373758915189,-0.024501571943505242,-0.010905138651802839,0.006222450661034138,-0.024683956633377992,0.01033626271311314,-0.03534841547716752,0.015496206094759078,0.0464131208188828,0.013321698495760568
"""697479""",4.5707551606943466e-05,0.014539094865368595,-0.03819865996682249,-0.019132177516420257,0.0025030499565025896,-0.02544059939490748,0.019041436511749176,-0.06600128271586934,0.0026192584608664246,0.004806052279087657,0.00493800486127453,0.01083703007443899,-0.006982877502128438,-0.0008320002865116919,0.011556737718993387,0.012138972731845398,0.02072084961595101,0.018073728971471924,-0.0006884945684589753,-0.01868983838541598,0.011680757787271411,0.04246524895010663
"""813418""",-0.005819522634293182,0.08833024650036327,-0.14288420165948307,-0.06004385137697586,-0.01092351736806417,-0.1377296580413402,0.0665554492547882,0.16647377572351663,-0.06602913229713335,0.0001958323093904776,0.06422779919934381,-0.019216118650999356,-0.11551247618055459,-0.030665645589639898,0.020096074790295917,0.07811444341254838,0.08789702243756171,-0.03580422303970608,0.03163014579001057,-0.06955398869403194,0.06698514705549276,0.02367639905890996
"""73324""",-0.009924715645856482,0.02195059913870001,-0.04728846602853559,-0.014773172153845633,0.0020027727313585413,-0.05265635609271481,0.01311401602910797,0.10630122416430679,-0.022713972000471067,0.008154480283021596,0.02055554484237343,-0.004635999593405745,-0.0346084735379136,-0.015885212877648408,-0.0013784889235544957,0.02082163418468619,0.01181494377287076,-0.014834303410258128,-9.934379327761374e-05,-0.009612559494698055,0.028939908274008636,-0.005244059868254243
"""278140""",-0.01951909931291583,0.06878978061251419,-0.1729778802287319,-0.06997523162859974,0.01218931587964979,-0.15243101856131896,0.06531025538046721,0.026439692384065863,-0.030166079716532054,0.029060709181252156,0.04519670119030027,0.02092573180135794,-0.07157600975559673,-0.03025810191935495,0.023445368248361118,0.061922702860232784,0.06360974665052556,0.020784755788916656,-0.006823570520642738,-0.05671140214701641,0.07926392071142886,0.09349971310163686
"""93000""",-0.011877269605561392,-0.00012279701981420324,-0.024987148942403576,-0.004688700373744515,0.00924937461726123,-0.028314854893554873,-0.0007509513123005636,0.04455220229829622,-0.0018740866180509304,0.014455341455559555,0.003605723834952928,0.0077829753466765565,-0.002001566504386699,-0.009796569775745324,-0.004918150717699649,0.0015699548113669685,-0.011446826783235987,0.004277112251341874,-0.014890012653286978,0.007435160149939456,0.018278744536691604,0.004462345897698294
"""4468331""",-0.026792971486683196,-0.032353921107035014,-0.0139654813441541,0.007502893910459215,0.027987879720803296,-0.020468723129085337,-0.023587175762820354,0.021301241682662394,0.023371271041114413,0.03689434968690014,-0.016119309771729876,0.030281881875153956,0.04057933757591031,-0.011703935240518607,-0.016926542234842152,-0.02469899049428236,-0.05817664371672726,0.03065132707985421,-0.04984573582211396,0.04136221222852704,0.020832306724693325,0.013874728583914028
"""4330849""",-0.009549807594711085,0.03369770354651013,-0.085606177964087,-0.03478798027708597,0.0062326147452754724,-0.07491794290472886,0.03242182804784154,0.008131096474283945,-0.014065430656596439,0.01454077336905984,0.021852977123912494,0.011023963312544677,-0.03442904546018972,-0.014632149264541322,0.011907545480447737,0.030301338633640228,0.031453805066045386,0.011473705509428079,-0.0037086800207177858,-0.028141151298122176,0.03892777620348913,0.047873237928301664
"""425968""",-0.04497115754729076,0.026620934815319804,-0.1540234743468003,-0.04657888585265164,0.036144065751037506,-0.1511334945674707,0.026925308650431266,0.10966385492349973,-0.011685947628595768,0.059534849690133555,0.026655648394574287,0.03931151998014736,-0.029012434340923828,-0.04111589120835619,-0.0026888241322732195,0.02898036849293021,-0.008579830462853773,0.032630607165901625,-0.05269350996462744,-0.0019141222292714602,0.089535650955481,0.06839476346165879
"""1938""",-0.043168350169457984,0.019053297926542187,-0.1298197966838242,-0.03562840590719564,0.03328587725276509,-0.13337182684025284,0.0169001135503226,0.13953743571320754,-0.013104239006249699,0.054650998463503506,0.02366018894279147,0.032085972667740034,-0.025363119954107574,-0.0392614256021009,-0.008162629886954556,0.022419497067309932,-0.017766645244115878,0.021921499986269674,-0.0498619241927183,0.0068636708602727164,0.08057316880764541,0.044556642248607434
"""940737""",-0.027573062981541382,-0.050604028082959884,0.0023325110738247924,0.01393105297194511,0.03451268137146887,0.00045354468649136045,-0.03313681939189299,-0.05373732979037138,0.04383746299540131,0.04248318774576898,-0.03163024676187992,0.043413374456330145,0.07044545520667778,-0.005192134350645163,-0.01768757841755989,-0.04086809853720681,-0.07538260485845585,0.051812339797854864,-0.06269482416973048,0.053402154989617256,0.011241265156440809,0.030641696890422263
"""560147""",-0.04689520399707001,-0.0013856413654473043,-0.1186436083533437,-0.030166645728048398,0.04312149257974928,-0.11710090036918014,0.006539433446451311,0.06075526063454919,0.01016137824788129,0.06474786715835154,0.006849691375052279,0.04955284483255997,0.008292332448283223,-0.03412311605253105,-0.009708467950128419,0.004678727452993234,-0.039430059194353446,0.04812656544356595,-0.06825427666529016,0.021703334464304967,0.07437744710736591,0.06680154448428438
"""813781""",-0.002420463618725038,0.05123597492044208,-0.10111169712972363,-0.046077640926755245,-0.0009548363252500467,-0.08383920215708414,0.048337336874256454,-0.015048796337090147,-0.022086806258413732,0.006176490686124598,0.03054443483137857,0.005892720355826015,-0.052550086720281206,-0.012917575028662042,0.0214938139160492,0.04448014657387978,0.05827857899174814,0.008207750435019829,0.010924798909430437,-0.04891506235977704,0.04003746406360388,0.060312656304003245
"""974121""",0.03330871030756461,0.10038493525213876,-0.09577395169720637,-0.0625390235435535,-0.03799365980027885,-0.066315796738838,0.08644539794609579,-0.05715367790165576,-0.05417909909242096,-0.04191749638856806,0.05488587440122573,-0.03220662344186192,-0.11133368234507751,0.001821417014088618,0.0476514322442741,0.08251935385033093,0.14360066412505262,-0.028856347221784255,0.078163239315648,-0.11078287769609602,0.016777892052982364,0.05349331935793961
"""560704""",-0.06443984517581795,0.007183455716838497,-0.18437637375552302,-0.05193461997807662,0.06005775082764693,-0.17608294272088154,0.019648026820285838,0.05615542191095142,0.013541774848519997,0.09108624866605304,0.013328060400918565,0.07262480497457365,0.005198489791213803,-0.04795487342610087,-0.007336973180665438,0.014109447757062535,-0.04207423995009045,0.07368908220261923,-0.09315390663783667,0.01917962737328756,0.10920882525211169,0.1123427582829097
"""1086274""",0.009029831423734902,0.03488640881501979,0.000579720167776054,-0.00021032186792948639,-0.023093954800085935,-0.01705855653161533,0.011141895362640519,0.19907457162678874,-0.05036742464305124,-0.025473374171102868,0.0322969267826033,-0.0437634171161694,-0.06682960093514081,-0.00938085500456023,-0.0027913237430178487,0.030384694677521674,0.03510657654499181,-0.06594086894957443,0.04068156745234417,-0.021460718109104458,0.004612172966125904,-0.07142394994819481
"""819699""",-0.03490990277853914,0.011949404586486051,-0.09378209939085136,-0.023055285661972486,0.02568178175980737,-0.10113399596258775,0.008138171318381099,0.1396571865456346,-0.012876533995252376,0.04229321727670285,0.018617997019670318,0.021538596120174475,-0.020322251421009768,-0.031964709233022776,-0.010321141660736721,0.01531286943792634,-0.01994607438675791,0.010396935656703549,-0.03925592750774612,0.010814274680284702,0.06208863655290983,0.021078851043795227
"""1084865""",-0.02059226714244676,0.022170486001603387,-0.10290256768469479,-0.037970164534032,0.020132934426013396,-0.08861854973567047,0.028307119409169426,-0.027430006626290235,0.001266077959918968,0.032769173654361286,0.013677982059684804,0.030767616950003643,-0.01379359438428461,-0.018198349028751934,0.009527007060867745,0.021398764248101235,0.012183970843754124,0.03616845402792436,-0.027228824875384125,-0.016085188153209015,0.049864410995608136,0.07458551452775343
"""155812""",0.017135936819350616,0.004577693429624741,0.015841510504982934,-0.003980811716055344,-0.009970957073021553,0.03046320638091638,0.010963844117345835,-0.13015657053934226,0.0103251486100354,-0.016310252407762228,-0.006432122768832916,-0.00042532782926059734,0.006846873044943049,0.015606294591507437,0.014605851887183035,0.001115188232260294,0.0254892961654723,0.011776934565918645,0.017591476195282542,-0.019770702402128543,-0.021683541055055978,0.026391031246636245
"""4269868""",-0.016174436702504923,-0.05057096996307411,0.042498657236083905,0.027709700110404335,0.020795630307674874,0.032693778553662185,-0.040154689877305604,-0.010990029245134557,0.03296823784245876,0.022888643305822222,-0.030064983960401824,0.021961759898510715,0.06115434398094902,0.0009999829447564848,-0.02047737475465635,-0.04189771652150711,-0.06954845475194069,0.024499684743328344,-0.041611141349896595,0.052664542567362006,-0.008464951597030722,-0.010880212767560425
"""4451251""",0.023135145450487428,0.08661058129888907,-0.07849702922736962,-0.04701384954306564,-0.03326658858902964,-0.06572335932144902,0.06662388133920699,0.05716614910208149,-0.06036064129583959,-0.03506075758567836,0.054165733254066185,-0.038089831171032505,-0.10836146926071202,-0.0062909752959587825,0.03134365462125466,0.07253722501213751,0.11351242133244838,-0.04607282837264357,0.06724811289785271,-0.08581501708310227,0.021035143491932175,0.011174298945524304
"""706656""",-0.060646386496808376,-0.005813049519184189,-0.1413807234429852,-0.03287662240355833,0.054622164361171115,-0.14392194559162394,0.0024930010277287515,0.10457087257971559,0.011260203796257633,0.08186813484283867,0.007951408869990621,0.05980342652448128,0.011627141762389374,-0.04418288744052918,-0.01642781047484635,0.0027417734059882667,-0.05717159525560262,0.055120345708230316,-0.08744076742805118,0.033804557432914155,0.09274533288057313,0.0712534248609103
"""239506""",0.05379492417925455,0.16243834368067103,-0.11787684566254497,-0.0798068583224078,-0.07268113157589423,-0.09606119502240107,0.12204340676162652,0.10691504631606283,-0.1172685061841042,-0.08101376400655921,0.10066344187878798,-0.08458949317108391,-0.20648256514377686,-0.004654449057602983,0.05966451756350189,0.1348246877657177,0.22050744901169494,-0.10066968574851007,0.14222395109778035,-0.16449614231142276,0.022410215533606698,0.00011465241760333367
"""829851""",-0.0012081755250715023,0.04498767074854534,-0.04569459728832396,-0.016462072092042795,-0.013988739186489501,-0.05874077482566862,0.02283371237907757,0.2027243785434005,-0.051853011513618465,-0.01036663952883225,0.03956228671316627,-0.03129979486601923,-0.0749782616107471,-0.01886886941540426,6.732978864150787e-05,0.04033839198287777,0.03907861076409077,-0.05266484797488417,0.02823739029466728,-0.027306209523797514,0.02833600242421404,-0.042733780287781666
"""145278""",-0.03550722150238807,0.035228446920138254,-0.16309251348383114,-0.057821755863608396,0.0322444817609636,-0.14554871716986806,0.04180399750101414,0.0006277377530768818,-0.0034604799512073653,0.053203670613315976,0.024602311511556882,0.045194652822028045,-0.026881594108883036,-0.03249688338592795,0.011043938011009433,0.03461274310191052,0.01471244424130834,0.049311768401593,-0.044057613431089396,-0.021347581015115927,0.08271082812488327,0.10491733914912103
"""963779""",-0.010329479319694558,-0.031017237543503946,0.028059093578967235,0.018473563132224,0.012208094374650667,0.0199523349626401,-0.02601764269448357,0.010049923218427313,0.0178863973193358,0.013516059198834494,-0.01740738897826733,0.011243397771951179,0.035418099636711685,-0.00030120908016915277,-0.014061226889217772,-0.02554165340594839,-0.043947911404741226,0.011033334614744282,-0.02481642039364449,0.033680558427803285,-0.0049350468777252035,-0.013145639648894404
"""992510""",-0.0433363714969932,-0.059184305281412435,-0.0009840319502440395,0.02320308023997742,0.04299838541845392,-0.01996895246129645,-0.04882333029759411,0.08442986947877928,0.03375464964832987,0.05611599147024116,-0.027281534375753362,0.040759101203986965,0.06642600553175315,-0.01923607706753238,-0.034473109569781994,-0.045552550290564424,-0.10496448680125314,0.03590780896753177,-0.07876050961444825,0.07709786315830591,0.02768953373838113,-0.005817029648866871
"""4432435""",0.0016730346351260218,0.025824241565770376,-0.04901730909977151,-0.024466067124996663,-0.001463830088377086,-0.03660758402994743,0.026523214674475003,-0.04080153444509066,-0.007336705012054082,0.0010870990580768537,0.013170630534004666,0.004731227601389162,-0.02301017749225315,-0.0032730324429149672,0.013974932195706665,0.02186691445051678,0.03344933074133308,0.00916465496572871,0.007340088645582398,-0.02808949216787499,0.016257405514540354,0.039002957321030485
"""933546""",-0.04914143580970481,0.04914824307761496,-0.23803277229472802,-0.08702022831691009,0.04810477522478524,-0.20560237521066793,0.06376075792185493,-0.06106521789471702,0.004223116693981739,0.07778797249865615,0.03061077830484344,0.07267894552756765,-0.029439908805028052,-0.04272674369993406,0.02085596754082792,0.04784426521498381,0.024475550464625302,0.08506220558816874,-0.06579337847932848,-0.034493305056254746,0.11626880574681092,0.17249398176255243
"""92231""",0.0013342885887634463,0.03692827980784544,-0.07521312484459994,-0.03706313249848564,-0.00040145787021655683,-0.05577239832307469,0.039243858163294454,-0.06969943590640276,-0.008386082070523545,0.003867579182593675,0.018251802475401344,0.009964650622019181,-0.031068661362291302,-0.004976971746221967,0.020889902080192816,0.03132005296150822,0.047730515238877225,0.01764531451939783,0.007950889477317594,-0.04064768176625294,0.02526112462023628,0.06284068865062181
"""822419""",-0.0069002011806433014,-0.02097706306674315,0.014023391133452856,0.009579371718518137,0.009742045206644234,0.012117525381258383,-0.015137579453878378,-0.02090600664710554,0.016180662726461376,0.010868125305022985,-0.013425173492427306,0.012025249666457044,0.027588573001116362,0.000901266195933669,-0.007080443707507261,-0.01746224388526247,-0.02802228111071925,0.014862610546002505,-0.01886032327341651,0.020702418119630833,-0.0027959360440895373,0.0029760128612943406
"""669126""",-0.04360925408483275,0.037846653673933375,-0.16838488857091316,-0.053742538665004905,0.03332131837668105,-0.16379898215204786,0.03581346317574223,0.11940564165109223,-0.01921010838564087,0.057237666542671026,0.033957267139257494,0.03606974640648651,-0.042848134777737204,-0.043141363137291125,0.0010355350001659686,0.03858848279906875,0.004799843078537078,0.02828189769553173,-0.046327614935378694,-0.012309496122056687,0.09488634764078062,0.07212851765095528
"""1049927""",1.237585211440472e-06,3.756381017995097e-06,-4.516592648502298e-06,-2.868677716090029e-06,-1.1385336479967663e-06,-2.784260141126549e-06,3.671052267444257e-06,-6.9796735948573515e-06,-1.304306317200399e-06,-1.2317971214280445e-06,1.7671198150799133e-06,-4.023723424805527e-07,-3.5233179735515087e-06,2.4494105344260153e-07,2.205653730788228e-06,3.0577262826548672e-06,5.653178237037841e-06,2.462490777258957e-07,2.5250552829371225e-06,-4.500155492712783e-06,7.614544478664036e-07,4.123290571533584e-06
"""781203""",-0.014455426475248162,0.05851688765281216,-0.14709262262704753,-0.06124694278586112,0.01005997808168852,-0.12590003757307788,0.057826350025987745,-0.009601934779896399,-0.021738775406666737,0.023712505111435696,0.036354156957270685,0.020322466223465514,-0.0573237851030604,-0.023054328793957572,0.02292634680730577,0.05221739692017747,0.05757605823517848,0.02342951511025399,-0.005034597681011494,-0.05134197502885201,0.06469619128033893,0.08915257384876435
"""1065569""",0.0490829043091832,0.12972020374108167,-0.07926159074990642,-0.06018420475006077,-0.06337268413683168,-0.06144191982659446,0.09689431926229196,0.07242380014068477,-0.09413925635980154,-0.0728201526500127,0.07908496492978116,-0.0732017160911786,-0.16511645559339055,0.0009701186341268125,0.04928190593253508,0.1068687888960126,0.18132963709696875,-0.08531634778220311,0.12203285104716265,-0.13439686746985496,0.008182223806832797,-0.006620522386826602
"""1105280""",-0.019939500919405502,0.0362960805621232,-0.11734938117160904,-0.04403769391244595,0.01562993088393793,-0.1052913189692096,0.03662632486190511,0.02014203369503769,-0.01303217240248928,0.029074334271036055,0.025055217470349105,0.022259950336374228,-0.03553634762827757,-0.022808062747910925,0.011038817722962009,0.03384029868136255,0.026158191802797985,0.02257424406862526,-0.01804585913613386,-0.026197087161110418,0.05746632796832634,0.06607567172375473
"""4021961""",-0.014514248077749757,-0.002955715728138018,-0.06733845485720052,-0.02741424741556825,0.024173102203287222,-0.04328506419571737,0.016525693892882998,-0.1685146129222252,0.032235377553013145,0.03248909683110718,-0.010543303237814437,0.0459494631561555,0.03005733316677467,-0.002903514922933224,0.012368419769398733,-0.001942128270250974,-0.004050284260430579,0.06569654703077105,-0.0368488863082293,-0.004724697105544738,0.025870966578629695,0.09966915711978214
"""913174""",-0.029329400639610557,0.037115307446009306,-0.15063914157191463,-0.055338670546314826,0.026464513945851455,-0.13271289564561986,0.042547023766521065,-0.008092315302192364,-0.005533510285720598,0.04477566789347385,0.024696161205438362,0.03879587057698373,-0.029718967018662855,-0.028367962946193724,0.013063340717504014,0.03546516964674915,0.021916956452645554,0.04319234099886946,-0.03459505521082653,-0.02587706469464692,0.07411778542271683,0.09805484578894005
"""935742""",-0.024928440534057406,0.05079004572972315,-0.1390807019658435,-0.049616157087320756,0.013869223797321528,-0.1344050115305848,0.04241995139127863,0.11738376864296352,-0.032668577236063534,0.030352485477349145,0.040098045866570634,0.012790657279663553,-0.06245907424189889,-0.03324628073831337,0.007891667048736187,0.04757994239218416,0.03350297877001518,0.003281049006920639,-0.013529622769642757,-0.03107596645901578,0.07334615745683881,0.047703859703175644
"""4308270""",-0.022873668096681173,0.05321878126208493,-0.15569369838409453,-0.06035762393212091,0.017101460637895364,-0.13823330851932175,0.05267627004784925,0.020950899251795777,-0.02034374089967422,0.03386216198416486,0.03567292596250937,0.025969589649997907,-0.052982101607829735,-0.028756294801291434,0.017457642726417675,0.04881852862199973,0.0435068076598934,0.026658969895505872,-0.017284589140373337,-0.04120245317628485,0.07404576757432385,0.08778767328323384
"""245345""",0.0064537779382746515,0.09267368266453503,-0.12574491290135778,-0.05935995160568288,-0.02047824261777389,-0.11513350041126032,0.07169413261739771,0.11427710741677047,-0.0652574480128165,-0.014196560681157567,0.06270600682523628,-0.026221782691486194,-0.11718136770524076,-0.021283107384560983,0.027393635059791886,0.08009773097346272,0.10495790342803643,-0.0384875774838268,0.04783193350387389,-0.08169368902915894,0.05118661893045887,0.02576561116648466
"""548040""",0.011180470540992514,0.006934739779880012,0.003879508153615414,-0.005533368930117603,-0.007008135128505488,0.014152479285470237,0.010439464189789891,-0.08177392540498271,0.004320959398184452,-0.010727763562814128,-0.001603563843120064,-0.0007644052703757089,-0.00021034814997034253,0.00915226535806879,0.010824590321739361,0.004160940001026339,0.02100294455992863,0.0068902868656623515,0.012952082925593304,-0.016413685655944983,-0.011474139876059218,0.019618604441938914
"""1042850""",-0.016095823244540543,0.015162824246880396,-0.062334361818315094,-0.01970869508138979,0.011612289496214893,-0.06164320003328794,0.013367552513627763,0.05444951686354101,-0.009221962792858342,0.02046947909141541,0.013877277912858553,0.011624469610542164,-0.01847558730958202,-0.016590659258055314,-5.035309482875894e-05,0.015341658644866793,0.0025367254041572737,0.007640315089904627,-0.015901435657427902,-0.0049096301754589025,0.035598219082310444,0.023251380509425316
"""1111582""",0.02404921858197367,-0.17898302064910673,0.3488654295751515,0.1457500211100802,0.0025242958095027766,0.31875763857020895,-0.15012556741033584,-0.2055838823522264,0.10937434276150926,-0.02720542904760737,-0.12338951422633038,0.0018441168790934125,0.2127704563537613,0.06556488785692352,-0.051234227353124995,-0.15886859479369708,-0.17694208241308965,0.019899680412642073,-0.03458978149018756,0.14651476045192208,-0.15905846488048514,-0.12993428374657748
"""4306055""",0.018477641999123037,0.03551209060755049,0.007675942562987412,-0.0037168496777424537,-0.02691619024617077,0.0010281663346155406,0.017872808693004325,0.10051250198172478,-0.03975438221324047,-0.03273320008571569,0.026002219493845277,-0.03962879011113231,-0.05746261136545662,0.0006739404455115977,0.006849954219041707,0.029186023366515143,0.048552318023658655,-0.0522028622767582,0.047654658199343655,-0.032539942347579634,-0.008005791218307592,-0.0470376463848179
